Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201808,25620,"Hattiesburg, MS",USA,Single Family Home,bdrs_2,88525.000000,0.0264,0.1430,1362.75000,0.1193,0.2178,73.67681449085200,0.0032,0.0025,48.5,0.1548,-0.0300,0.3814,0.0010,0.4131,37.00,-22.50,-0.3782,-30.50,-0.4519,14.0,-0.1250,0.1667,0.0,,-1.0000,6.0,0.5000,0.0000,0.0,,,48.5,0.1548,-0.0300,0.0000,0.0000,0.0000,0.0686,0.3428,-0.0804,0.3553,0,1
201808,37020,"Owosso, MI",USA,Single Family Home,bdrs_2,75875.000000,-0.0510,0.0253,986.00000,0.0041,0.0228,77.69709543568400,0.0000,-0.0038,44.5,0.3088,0.2899,0.4157,0.0873,0.2472,36.50,-12.50,-0.2551,2.75,0.0815,20.0,0.2500,1.0000,0.0,,,10.0,0.2500,0.6667,10.0,0.6667,9.0000,54.5,0.3625,0.5352,0.2247,0.0482,0.1957,0.6089,0.5252,0.0459,-0.0172,1,0
201808,24700,"Greensburg, IN",USA,Single Family Home,bdrs_2,73525.000000,-0.1061,-0.0763,1085.50000,-0.0706,-0.1319,68.54156487678500,-0.0077,-0.0206,13.5,0.1250,-0.1818,0.4074,-0.1852,0.2223,34.50,4.50,0.1500,-22.25,-0.3921,2.0,-0.7500,-0.6667,0.0,,,2.0,-0.7500,-0.6667,7.0,0.1667,0.7500,20.5,0.1389,0.0000,0.5185,0.0185,0.2761,0.3567,0.0351,0.0556,0.2913,1,0
201808,49300,"Wooster, OH",USA,Single Family Home,bdrs_2,107050.000000,0.0835,0.2021,1271.50000,0.0075,0.2041,85.26606989645300,0.0750,-0.0907,37.5,0.0417,0.1538,0.3733,-0.1040,0.0551,52.75,10.25,0.2412,3.75,0.0765,16.0,1.0000,1.0000,0.0,,,8.0,0.0000,0.3333,13.0,0.8571,0.8571,50.5,0.1744,0.2785,0.3467,0.1522,0.1313,0.3562,1.3934,0.1888,0.9915,0,0
201808,46340,"Tyler, TX",USA,Single Family Home,bdrs_2,148050.000000,0.0207,-0.0597,1398.00000,0.0116,-0.0465,106.47752413515650,0.0335,0.0947,74.5,-0.0197,-0.2359,0.3154,0.3319,0.0253,56.00,-11.00,-0.1642,-4.00,-0.0667,24.0,0.2000,-0.2000,0.0,,,16.0,0.0000,-0.3846,14.0,0.0000,-0.5254,88.5,-0.0167,-0.3031,0.1879,0.0037,-0.1146,0.2090,0.1592,0.2727,0.3548,0,0
201808,17740,"Coldwater, MI",USA,Single Family Home,bdrs_2,105750.000000,0.0067,-0.1182,1050.00000,0.0057,0.0096,98.65143610536150,0.0026,-0.0541,38.5,-0.0833,-0.0375,0.1947,0.0220,-0.2583,84.00,17.00,0.2537,8.00,0.1053,8.0,0.0000,-0.3333,0.0,,,8.0,-0.3333,0.3333,1.0,0.0000,,39.5,-0.0814,-0.0125,0.0260,0.0022,0.0260,-0.0357,-0.0637,0.0179,0.0088,0,0
201808,31420,"Macon, GA",USA,Single Family Home,bdrs_2,47000.000000,-0.0418,-0.3281,1138.50000,-0.0194,-0.0952,42.35668789808900,-0.0211,-0.2394,99.5,0.0585,0.4632,0.2160,-0.1877,0.0881,67.75,-12.25,-0.1531,-13.75,-0.1687,32.0,0.3333,0.3333,0.0,,,18.0,0.5000,0.0000,8.5,-0.0556,,108.0,0.0485,0.5882,0.0854,-0.0103,0.0854,-0.0017,0.7516,0.0161,0.1455,0,0
201808,32700,"McPherson, KS",USA,Single Family Home,bdrs_2,121025.000000,0.0519,0.1750,1541.50000,0.1343,0.2599,77.75817071411850,-0.0029,-0.0047,30.0,-0.0323,0.1321,0.2333,-0.2766,0.1243,61.50,-6.50,-0.0956,6.00,0.1081,6.0,-0.2500,-0.2500,0.0,,,8.0,0.0000,0.0000,10.5,-0.1250,0.0000,40.5,-0.0581,0.0946,0.3500,-0.0371,-0.0462,-0.0946,-0.0112,0.0189,-0.0924,0,0
201808,16860,"Chattanooga, TN-GA",USA,Single Family Home,bdrs_2,114500.000000,0.0983,0.1525,1164.25000,0.0213,0.0395,92.66211353122425,0.0654,0.0566,192.0,0.0052,-0.1634,0.3255,-0.0287,0.0985,53.00,5.00,0.1042,-10.00,-0.1587,82.0,0.2813,-0.0682,0.0,,,60.0,0.2500,0.0345,1.5,-0.6250,,193.5,-0.0077,-0.1569,0.0078,-0.0131,0.0078,0.1038,0.3149,0.1061,0.6222,0,0
201808,42940,"Sevierville, TN",USA,Single Family Home,bdrs_2,232950.000000,-0.0292,0.0170,1470.00000,-0.0187,0.0230,159.41697191697150,-0.0262,0.0675,302.5,-0.0692,-0.3225,0.2247,-0.0634,0.4543,71.50,6.50,0.1000,-19.00,-0.2099,82.0,0.0789,0.0789,0.0,,,64.0,-0.0588,0.0000,42.5,-0.0556,0.3710,345.0,-0.0676,-0.2775,0.1405,0.0020,0.0711,0.0941,0.3014,0.2246,0.9139,0,0
201808,17820,"Colorado Springs, CO",USA,Single Family Home,bdrs_2,279950.000000,-0.0348,0.2445,1370.00000,-0.0473,0.0666,197.39596177167500,0.0137,0.0365,135.5,-0.0321,0.2262,0.4243,-0.0718,-0.0895,36.00,5.00,0.1613,-1.50,-0.0400,76.0,-0.0500,-0.1163,8.0,-0.5000,3.0000,48.0,0.0000,0.8462,50.0,-0.1379,-0.2248,185.5,-0.0631,0.0600,0.3690,-0.0453,-0.2147,0.0255,0.0453,0.0630,-0.1456,1,0
201808,22700,"Fort Dodge, IA",USA,Single Family Home,bdrs_2,71750.000000,-0.1298,0.0290,1136.25000,0.0145,0.1270,77.13333333333300,-0.0724,0.1997,48.0,0.1429,0.5484,0.3124,0.6398,0.0761,63.50,-11.50,-0.1533,4.25,0.0717,22.0,0.8333,0.8333,0.0,,,8.0,0.0000,0.3333,7.5,-0.3182,-0.4444,55.5,0.0472,0.2472,0.1563,-0.1057,-0.2792,-0.1285,0.1779,-0.2000,-0.1837,1,0
201808,40620,"Rolla, MO",USA,Single Family Home,bdrs_2,82550.000000,0.0061,0.0316,1091.00000,-0.0136,0.0182,73.42309128630650,-0.0066,0.0299,33.0,0.0645,0.1786,0.1666,0.0328,-0.2823,125.75,2.75,0.0224,21.25,0.2033,8.0,0.0000,0.3333,0.0,,,4.0,0.0000,0.0000,1.0,,-0.7778,34.0,0.0968,0.0462,0.0303,0.0303,-0.1304,0.3194,1.2382,0.3065,1.0250,0,0
201808,19540,"Decatur, IN",USA,Single Family Home,bdrs_2,70275.000000,0.1801,-0.1013,1051.00000,-0.0269,-0.1403,64.98259488100200,0.0829,-0.0858,11.0,0.1000,-0.0833,0.3636,0.8180,0.0909,70.75,17.75,0.3349,26.75,0.6080,2.0,-0.5000,-0.5000,0.0,,,2.0,,,0.0,,,11.0,0.1000,-0.0833,0.0000,0.0000,0.0000,0.2840,0.1003,0.1583,0.3113,0,0
201808,18620,"Corsicana, TX",USA,Single Family Home,bdrs_2,70450.000000,0.0218,-0.2133,1132.50000,0.0000,0.0258,66.23571002640700,0.0045,0.0263,14.0,0.1667,-0.2632,0.1071,-0.5716,-0.3213,149.00,31.50,0.2681,52.50,0.5440,0.0,-1.0000,-1.0000,0.0,,,0.0,,-1.0000,1.5,-0.5000,-0.4000,15.5,0.0333,-0.2791,0.1071,-0.1429,-0.0244,0.7082,0.0269,0.1316,0.4494,0,0
201808,43340,"Shreveport-Bossier City, LA",USA,Single Family Home,bdrs_2,77250.000000,0.0091,0.0729,1194.00000,-0.0025,0.0253,61.40873015873000,-0.0213,-0.0530,200.0,0.0204,0.1662,0.1974,-0.1204,-0.0849,91.75,-2.25,-0.0239,11.25,0.1398,34.0,-0.3462,0.1333,0.0,-1.0000,-1.0000,40.0,0.2500,0.1765,1.0,-0.5000,-0.9730,201.0,0.0152,-0.0360,0.0050,-0.0052,-0.2107,-0.0283,0.4132,-0.0652,0.1944,1,0
201808,18460,"Cornelia, GA",USA,Single Family Home,bdrs_2,227050.000000,-0.0361,0.3765,1367.00000,-0.0236,0.0070,160.37561840553925,-0.0487,0.4522,28.5,-0.0500,0.2128,0.1052,-0.5491,-0.5880,79.00,19.00,0.3167,-23.25,-0.2274,2.0,-0.5000,-0.6667,0.0,,,2.0,,-0.5000,8.0,0.3333,,36.5,0.0139,0.5532,0.2807,0.0807,0.2807,0.0833,0.1039,0.1038,-0.0787,1,1
201808,17140,"Cincinnati, OH-KY-IN",USA,Single Family Home,bdrs_2,100049.750000,0.1110,0.1318,1121.00000,0.0045,0.0556,87.97759402322325,0.0371,0.1163,601.5,0.0335,-0.1327,0.3532,0.0126,0.0425,48.75,4.75,0.1080,-2.75,-0.0534,298.0,0.2417,-0.0802,12.0,,1.0000,192.0,0.1163,-0.0680,477.5,0.0335,0.0095,1079.0,0.0335,-0.0750,0.7938,0.0000,0.1118,0.1602,0.1897,0.1013,0.3920,0,1
201808,13900,"Bismarck, ND",USA,Single Family Home,bdrs_2,249950.000000,0.0307,0.0571,1224.00000,-0.0097,-0.0664,204.23875771881125,0.0112,0.0825,48.0,0.0667,-0.1028,0.3125,1.0096,0.0136,81.25,-6.75,-0.0767,19.75,0.3211,16.0,0.0000,0.1429,0.0,,,8.0,-0.6000,-0.3333,0.0,,,48.0,0.0667,-0.1028,0.0000,0.0000,0.0000,0.5403,-0.0494,0.4211,0.0000,0,0
201808,18820,"Crawfordsville, IN",USA,Single Family Home,bdrs_2,70050.000000,-0.1139,-0.0338,1330.00000,-0.0235,0.0000,45.78649892996625,-0.1075,-0.2912,30.5,0.0167,0.1509,0.2622,-0.1260,-0.0735,56.75,-8.25,-0.1269,-26.75,-0.3204,6.0,-0.6250,-0.4000,0.0,,,8.0,1.0000,,8.0,-0.1111,-0.1579,38.5,-0.0128,0.0694,0.2623,-0.0377,-0.0962,-0.0277,1.0799,-0.0636,0.9808,0,0
201808,26020,"Hobbs, NM",USA,Single Family Home,bdrs_2,78775.000000,-0.0147,-0.1247,921.00000,-0.0032,-0.1266,86.22895616158700,-0.1460,0.0380,18.0,0.0588,-0.3455,0.1944,0.1014,-0.0280,89.00,-8.00,-0.0825,15.00,0.2027,6.0,0.5000,0.5000,0.0,,,4.0,,0.0000,0.0,,-1.0000,18.0,0.0588,-0.4627,0.0000,0.0000,-0.2182,-0.1208,-0.1345,-0.1286,0.4524,1,0
201808,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",USA,Single Family Home,bdrs_2,200000.000000,0.0003,0.1139,1301.00000,0.0000,0.0785,175.90868538387825,0.0067,0.2112,303.0,-0.0226,0.2292,0.2210,0.1050,0.1011,88.00,4.00,0.0476,2.00,0.0233,74.0,0.3214,0.4231,12.0,0.0000,2.0000,38.0,-0.2692,0.1875,57.0,-0.1364,0.1400,360.0,-0.0426,0.2142,0.1881,-0.0248,-0.0147,0.4857,1.0717,0.5130,0.6643,0,0
201808,16180,"Carson City, NV",USA,Single Family Home,bdrs_2,208275.000000,0.0334,-0.2142,1041.00000,-0.0123,-0.0868,203.70370370370300,0.0844,-0.0778,11.5,0.4375,-0.3235,0.4347,-0.3045,0.3437,37.50,11.00,0.4151,-5.50,-0.1279,4.0,0.0000,-0.5000,0.0,,,0.0,,-1.0000,0.0,,-1.0000,11.5,0.4375,-0.3611,0.0000,0.0000,-0.0588,0.4042,0.1602,0.0490,0.9737,0,0
201808,15420,"Burley, ID",USA,Single Family Home,bdrs_2,114450.000000,0.1673,0.2947,1056.00000,-0.1137,-0.1365,100.61010438297000,0.0102,0.0698,20.0,-0.1304,-0.1111,0.4000,-0.0801,-0.1428,38.25,-1.75,-0.0438,7.00,0.2240,8.0,-0.3333,-0.3333,0.0,,,0.0,-1.0000,-1.0000,0.0,,,20.0,-0.1304,-0.1111,0.0000,0.0000,0.0000,-0.0713,0.4832,0.0338,0.6630,0,0
201808,28780,"Kingsville, TX",USA,Single Family Home,bdrs_2,82050.000000,-0.0353,-0.1390,1032.00000,-0.0134,-0.1741,90.15746278227950,0.0419,-0.0525,15.5,0.0333,0.7222,0.1935,-0.0325,-0.4195,172.25,43.25,0.3353,131.00,3.1758,2.0,-0.5000,0.0000,0.0,,,2.0,,,1.0,0.0000,0.0000,16.5,0.0313,0.6500,0.0645,-0.0022,-0.0466,-0.2047,0.3485,-0.0946,-0.0822,0,0
201808,33780,"Monroe, MI",USA,Single Family Home,bdrs_2,80700.000000,-0.1374,-0.1287,887.25000,-0.0008,-0.0789,99.60618004735225,-0.1023,0.0002,58.5,0.0636,-0.0085,0.3589,-0.0600,0.0331,44.00,-18.00,-0.2903,-1.50,-0.0330,24.0,0.0000,0.0909,0.0,,,16.0,-0.2000,-0.3333,15.0,0.1538,-0.3023,73.5,0.0809,-0.0870,0.2564,0.0200,-0.1080,0.0258,0.0703,-0.0047,0.0650,0,0
201808,39300,"Providence-Warwick, RI-MA",USA,Single Family Home,bdrs_2,247374.750000,-0.0105,0.0410,1070.00000,-0.0093,0.0014,229.77337621311625,-0.0064,0.0589,634.0,0.0326,0.3561,0.3730,-0.0335,-0.0446,48.00,3.00,0.0667,0.50,0.0105,254.0,-0.0379,0.0325,0.0,-1.0000,-1.0000,150.0,0.0135,0.0870,156.0,-0.0488,0.0331,790.0,0.0154,0.2773,0.2461,-0.0210,-0.0769,-0.0259,0.2755,-0.0435,-0.0517,0,0
201808,21420,"Enid, OK",USA,Single Family Home,bdrs_2,63274.750000,0.0214,0.0100,1344.00000,0.0787,0.1200,39.53516733680200,0.1106,-0.3549,47.5,0.1875,0.3571,0.2631,-0.2483,-0.1627,60.25,8.25,0.1587,2.75,0.0478,8.0,-0.5000,-0.5000,0.0,,,16.0,0.3333,1.6667,0.0,,,47.5,0.1875,0.3571,0.0000,0.0000,0.0000,0.1371,0.3251,0.0926,0.0727,0,1
201808,17460,"Cleveland-Elyria, OH",USA,Single Family Home,bdrs_2,94250.000000,-0.0378,0.1648,1233.00000,-0.0024,0.1148,90.46788644568375,0.0210,0.0632,526.5,0.0048,-0.1369,0.3190,-0.0447,0.0932,54.00,0.00,0.0000,-3.00,-0.0526,178.0,-0.0111,-0.0825,8.0,0.0000,1.0000,106.0,-0.1719,-0.3375,143.0,-0.0949,-0.0714,669.5,-0.0183,-0.1237,0.2716,-0.0299,0.0191,0.0418,0.2569,0.0438,0.4274,0,0
201808,13180,"Beaver Dam, WI",USA,Single Family Home,bdrs_2,181250.000000,0.0354,0.3762,1200.00000,0.0000,0.0979,149.85874364082675,0.1333,0.1710,52.0,-0.0370,-0.1613,0.2788,-0.3157,0.0477,44.50,0.50,0.0114,-19.50,-0.3047,12.0,-0.2500,-0.3333,0.0,,,8.0,0.0000,-0.3333,0.0,,,52.0,-0.0370,-0.1613,0.0000,0.0000,0.0000,-0.0807,-0.2704,-0.0702,-0.1908,0,0
201808,20180,"DuBois, PA",USA,Single Family Home,bdrs_2,73250.000000,0.0103,0.2789,1234.00000,0.0318,0.0887,65.91402714932100,-0.0157,0.1923,45.0,0.0227,-0.0722,0.2333,-0.2103,0.6167,86.50,17.50,0.2536,-24.00,-0.2172,10.0,-0.3750,0.6667,0.0,,,8.0,1.0000,0.3333,11.0,0.5714,4.5000,56.0,0.0980,0.1089,0.2444,0.0854,0.2032,-0.1365,0.2429,-0.1056,0.4111,1,0
201808,12380,"Austin, MN",USA,Single Family Home,bdrs_2,84400.000000,0.0968,0.1784,1634.25000,0.0082,-0.0610,54.32144220803950,0.0555,0.2423,20.5,0.1389,-0.3692,0.2682,-0.3102,-0.1697,50.00,3.00,0.0638,-7.25,-0.1266,6.0,-0.2500,-0.5714,0.0,,,10.0,-0.1667,0.0000,9.0,-0.3077,-0.5385,29.5,-0.0484,-0.4327,0.4390,-0.2832,-0.1610,-0.1058,-0.2885,-0.1313,0.2028,1,0
201808,41420,"Salem, OR",USA,Single Family Home,bdrs_2,224000.000000,-0.0047,0.0574,1086.00000,-0.0269,-0.0887,207.00757630967500,-0.0064,0.1398,156.5,0.2227,-0.1377,0.4760,-0.0330,0.1293,32.25,0.25,0.0078,-5.25,-0.1400,90.0,0.2500,0.0000,4.0,0.0000,0.0000,44.0,1.7500,0.3750,1.0,-0.5000,-0.6667,157.5,0.2115,-0.1463,0.0064,-0.0092,-0.0101,0.2259,0.4147,0.0000,0.6330,0,0
201808,23860,"Georgetown, SC",USA,Single Family Home,bdrs_2,104500.000000,-0.3430,-0.3365,1101.00000,0.0000,-0.0434,169.80245824838925,0.0199,-0.0505,19.0,-0.1739,0.3103,0.1579,0.8170,-0.4275,108.50,11.50,0.1186,52.00,0.9204,4.0,,1.0000,0.0,,,4.0,,,0.0,,,19.0,-0.1739,0.3103,0.0000,0.0000,0.0000,0.0648,0.5275,0.1558,0.1338,0,0
201808,10660,"Albert Lea, MN",USA,Single Family Home,bdrs_2,71200.000000,-0.0872,-0.1534,1644.00000,0.0111,0.0343,41.93516533986475,-0.1153,-0.2136,14.0,0.0000,-0.5625,0.4999,-0.0002,0.8821,37.50,-2.50,-0.0625,-27.00,-0.4186,10.0,-0.1667,4.0000,0.0,,,4.0,0.0000,0.0000,13.5,0.2273,0.0800,27.5,0.1000,-0.3820,0.9643,0.1786,0.5737,-0.1556,0.0864,-0.0933,1.4545,1,0
201808,16940,"Cheyenne, WY",USA,Single Family Home,bdrs_2,245450.000000,-0.0061,0.6418,2135.50000,0.1030,0.5148,114.08495114587800,-0.0127,0.0924,31.0,0.1481,0.4762,0.3709,0.4309,0.2982,55.00,10.00,0.2222,6.50,0.1340,16.0,0.3333,1.6667,0.0,,,4.0,,-0.5000,20.0,-0.2000,0.4286,51.0,-0.0192,0.4571,0.6452,-0.2808,-0.0215,0.4048,0.9175,0.1221,0.2293,0,0
201808,47340,"Wabash, IN",USA,Single Family Home,bdrs_2,59375.000000,-0.0306,0.0076,1184.00000,-0.0017,-0.0891,53.63592824339975,0.0081,0.0533,33.5,0.0152,0.3137,0.1641,-0.3983,-0.1628,70.50,-3.50,-0.0473,-13.50,-0.1607,4.0,-0.5000,-0.3333,0.0,,,2.0,-0.8333,-0.5000,0.0,,-1.0000,33.5,0.0152,0.2642,0.0000,0.0000,-0.0392,0.0013,0.0379,-0.0278,-0.2135,0,0
201808,27420,"Jamestown, ND",USA,Single Family Home,bdrs_2,101200.000000,-0.1373,-0.0360,1164.00000,-0.0906,0.1059,116.51093677622250,0.0169,0.1938,12.5,-0.2647,0.5625,0.0399,-0.6608,-0.9088,192.50,68.50,0.5524,142.00,2.8119,2.0,,0.0000,0.0,,,2.0,-0.7500,,0.0,,,12.5,-0.2647,0.5625,0.0000,0.0000,0.0000,-0.2138,0.0452,0.0294,-0.2929,0,0
201808,11460,"Ann Arbor, MI",USA,Single Family Home,bdrs_2,222275.000000,-0.0929,0.1792,1033.00000,-0.1010,-0.0840,216.07403762029725,0.0858,0.3124,57.0,0.1400,0.0857,0.3771,0.1784,-0.0100,52.25,7.25,0.1611,6.75,0.1484,28.0,0.1667,0.2727,0.0,,,10.0,-0.3750,-0.5000,8.0,0.1429,0.1429,65.0,0.1404,0.0924,0.1404,0.0004,0.0070,0.2910,0.2603,0.1000,0.1172,0,0
201808,24220,"Grand Forks, ND-MN",USA,Single Family Home,bdrs_2,139000.000000,0.0069,-0.0730,1400.25000,-0.0139,0.0147,96.05868151540175,0.0194,-0.1156,44.5,0.1410,-0.0326,0.2247,-0.2032,-0.0603,79.25,3.25,0.0428,-2.25,-0.0276,4.0,-0.6667,-0.6667,0.0,,,12.0,0.0000,-0.3333,3.5,2.5000,2.5000,48.0,0.2000,0.0213,0.0787,0.0530,0.0569,-0.0769,-0.3099,-0.1000,-0.2286,0,0
201808,18740,"Coshocton, OH",USA,Single Family Home,bdrs_2,73700.000000,-0.0047,-0.1816,1113.00000,0.0174,-0.1347,83.03929464806925,0.3243,-0.0869,32.5,-0.0714,0.0833,0.2000,-0.2218,-0.2499,78.75,13.75,0.2115,11.25,0.1667,6.0,-0.2500,-0.4000,0.0,,,6.0,0.5000,0.5000,3.5,2.5000,-0.1250,36.0,0.0000,0.0588,0.1077,0.0791,-0.0256,0.1842,0.2351,0.2656,0.2090,0,0
201808,43580,"Sioux City, IA-NE-SD",USA,Single Family Home,bdrs_2,110675.000000,0.2023,0.2157,1239.00000,0.0057,0.1213,83.06323604528750,0.0129,0.0872,50.5,0.1477,-0.2628,0.4356,-0.0416,0.6133,41.75,2.75,0.0705,-14.00,-0.2511,34.0,0.4167,0.0625,0.0,,,0.0,,-1.0000,0.0,,-1.0000,50.5,0.1477,-0.3129,0.0000,0.0000,-0.0730,0.1289,0.2113,-0.0141,0.6279,0,0
201808,44460,"Steamboat Springs, CO",USA,Single Family Home,bdrs_2,456300.000000,0.0139,2.9558,1313.50000,0.0640,-0.0258,341.18892828999125,0.0050,3.0093,23.0,0.0000,-0.4524,0.3043,-0.3002,3.2619,54.50,18.50,0.5139,-102.00,-0.6518,10.0,1.5000,0.2500,0.0,,,6.0,0.5000,,1.0,0.0000,0.0000,24.0,0.0000,-0.4419,0.0435,0.0000,0.0197,0.0302,0.1482,0.1122,0.5797,0,0
201808,14220,"Bogalusa, LA",USA,Single Family Home,bdrs_2,93330.250000,-0.0207,-0.1888,1109.00000,0.0082,-0.0220,71.91560482258125,-0.0497,-0.2438,19.0,0.0000,0.8095,0.1579,-0.2499,0.6586,117.50,27.00,0.2983,-48.00,-0.2900,2.0,-0.5000,,0.0,,,0.0,-1.0000,,7.0,0.4000,0.2727,26.0,0.0833,0.6250,0.3684,0.1053,-0.1554,0.0504,0.8528,0.1935,0.1045,1,0
201808,16300,"Cedar Rapids, IA",USA,Single Family Home,bdrs_2,111800.000000,-0.0022,0.2974,1166.50000,0.0268,0.1206,103.98727102264450,0.0104,0.2333,115.0,0.0455,0.0748,0.2956,-0.2438,-0.1334,44.50,4.00,0.0988,0.25,0.0056,42.0,-0.1250,-0.1600,0.0,,,52.0,1.1667,0.3684,0.0,-1.0000,,115.0,0.0360,0.0748,0.0000,-0.0091,0.0000,-0.0012,0.2274,-0.1176,0.1538,0,0
201808,21120,"Elk City, OK",USA,Single Family Home,bdrs_2,59700.000000,-0.0626,0.0914,1060.00000,-0.0093,0.0621,55.30351345083450,-0.0247,-0.0185,49.0,0.0652,0.4203,0.1326,0.2198,-0.4280,174.50,31.50,0.2203,17.75,0.1132,4.0,0.0000,0.0000,0.0,,,4.0,0.0000,1.0000,0.0,,,49.0,0.0652,0.4203,0.0000,0.0000,0.0000,0.8161,1.0541,0.8125,0.5263,0,0
201808,38180,"Pierre, SD",USA,Single Family Home,bdrs_2,124500.000000,0.0502,-0.2094,1015.50000,0.0120,0.0186,123.02655677655600,-0.0038,-0.2152,19.0,0.0556,0.0857,0.2894,-0.2557,0.6884,49.00,-33.00,-0.4024,-40.50,-0.4525,6.0,0.5000,2.0000,0.0,,,4.0,,1.0000,0.0,,,19.0,0.0556,0.0857,0.0000,0.0000,0.0000,0.2496,0.7834,0.0000,0.6444,0,0
201808,20540,"Dyersburg, TN",USA,Single Family Home,bdrs_2,60950.000000,0.0167,-0.1361,1163.50000,0.0704,-0.0685,53.89007020708475,-0.0432,0.0913,17.5,0.0938,-0.0541,0.1999,-0.2004,-0.5377,73.00,15.00,0.2586,34.00,0.8718,2.0,-0.5000,-0.8000,0.0,,,2.0,,0.0000,2.5,0.2500,-0.1667,20.0,0.1111,-0.0698,0.1429,0.0179,-0.0193,0.0729,-0.1850,-0.0114,-0.1300,0,0
201808,10540,"Albany, OR",USA,Single Family Home,bdrs_2,198050.000000,-0.0095,0.1733,1025.50000,-0.0196,-0.0053,206.58263305322100,0.0152,0.2006,63.0,-0.0156,-0.1189,0.4206,0.1218,-0.0298,42.25,3.25,0.0833,5.25,0.1419,28.0,0.4000,-0.2632,0.0,,,14.0,2.5000,0.4000,0.0,,,63.0,-0.0156,-0.1189,0.0000,0.0000,0.0000,0.1867,0.0098,0.1949,0.1102,0,0
201808,32940,"Meridian, MS",USA,Single Family Home,bdrs_2,76800.000000,0.0972,0.3714,1281.00000,-0.0116,0.0207,54.58967801044175,-0.0262,0.3098,41.5,-0.0119,-0.1863,0.1686,-0.1150,0.2288,100.50,-22.00,-0.1796,-12.00,-0.1067,4.0,-0.5000,-0.6000,0.0,,,6.0,-0.2500,0.5000,1.0,0.0000,,42.5,-0.0116,-0.1667,0.0241,0.0003,0.0241,-0.0880,-0.1407,-0.0789,0.0606,0,0
201808,38240,"Pinehurst-Southern Pines, NC",USA,Single Family Home,bdrs_2,203525.000000,0.0766,0.1512,1611.75000,-0.0169,0.0073,126.65685932790675,-0.0489,0.1321,40.5,-0.0122,-0.1196,0.3703,0.3806,0.6226,63.75,-15.75,-0.1981,-38.75,-0.3780,14.0,0.7500,1.3333,0.0,,,2.0,-0.5000,,3.0,0.0000,2.0000,43.5,-0.0114,-0.0745,0.0741,0.0009,0.0523,0.1532,0.4698,0.1641,0.6932,0,0
201808,42100,"Santa Cruz-Watsonville, CA",USA,Single Family Home,bdrs_2,786425.000000,-0.0152,0.1759,1117.00000,0.0081,0.0618,644.04423605190800,-0.0358,0.0337,99.5,0.0474,0.3819,0.4372,-0.1163,-0.0313,39.75,4.25,0.1197,-1.25,-0.0305,62.0,0.1071,0.1923,0.0,,,44.0,0.2222,0.8333,69.0,0.0952,0.2661,168.5,0.0665,0.3320,0.6935,0.0303,-0.0635,0.0447,0.2540,0.0083,-0.0902,0,0
201808,17340,"Clearlake, CA",USA,Single Family Home,bdrs_2,228550.000000,-0.0022,0.0022,1176.50000,-0.0196,-0.0072,192.20352564102550,0.0001,0.0127,198.0,-0.0388,-0.0174,0.2121,-0.2197,-0.2083,70.25,5.25,0.0808,13.75,0.2434,30.0,-0.5000,-0.4444,0.0,,-1.0000,28.0,-0.4167,-0.2632,13.5,,-0.1000,211.5,0.0267,-0.0231,0.0682,0.0682,-0.0063,-0.2615,-0.3043,-0.2400,-0.2830,0,0
201808,24900,"Greenwood, MS",USA,Single Family Home,bdrs_2,55050.000000,-0.0557,-0.1634,1228.00000,0.0000,0.0500,48.18991506742700,-0.0188,-0.0611,28.0,0.0000,-0.0175,0.0535,0.4985,-0.6187,479.50,22.50,0.0492,346.00,2.5918,2.0,,-0.6667,0.0,,,0.0,,-1.0000,1.0,0.0000,,29.0,0.0000,0.0175,0.0357,0.0000,0.0357,0.0989,0.0825,0.0769,0.1667,0,0
201808,25860,"Hickory-Lenoir-Morganton, NC",USA,Single Family Home,bdrs_2,112500.000000,0.0714,0.2414,1148.00000,0.0278,0.0301,97.06195638389500,0.0026,0.1835,201.5,-0.0671,-0.1826,0.2283,-0.2046,0.1147,66.25,-16.75,-0.2018,-17.50,-0.2090,44.0,-0.3529,-0.3529,0.0,,-1.0000,38.0,0.0556,-0.0500,9.0,0.1250,-0.7313,210.5,-0.0603,-0.2482,0.0447,0.0076,-0.0912,-0.0866,0.1953,0.0170,0.4320,0,0
